"","row_NA_count","row_NA_ratio","means_without_na","na_ratio_cat"
"IMPDH1",1,0.0166666666666667,7.44135593220339,-1
"COL5A1",15,0.25,5.77724444444444,0
"AGA",38,0.633333333333333,6.05718181818182,0
"RASA1",0,0,6.91138333333333,-1
"PTMS",0,0,8.2694,-1
"CDK11B",9,0.15,5.82264705882353,-1
"FUT6",55,0.916666666666667,6.1748,1
"PTN",14,0.233333333333333,6.59967391304348,0
"GSTM3",4,0.0666666666666667,7.87957142857143,-1
"ATP6V1B2",0,0,7.93995,-1
"ATP6V1C1",0,0,7.77788333333333,-1
"CSRP1",0,0,8.46965,-1
"FL",0,0,8.8084,-1
"NF1",0,0,6.24163333333333,-1
"MAOA",44,0.733333333333333,5.66075,0
"ACO1",0,0,7.77591666666667,-1
"SYT1",57,0.95,6.12,1
"TNFAIP3",8,0.133333333333333,5.64688461538462,-1
"KITLG",48,0.8,6.07358333333333,0
"NT5E",9,0.15,6.39980392156863,-1
"TAF1",12,0.2,5.19510416666667,0
"GPD1",34,0.566666666666667,5.76553846153846,0
"MDK",23,0.383333333333333,7.05964864864865,0
"VDAC1",0,0,7.53913333333333,-1
"BGN",26,0.433333333333333,5.80552941176471,0
"SDHB",0,0,7.13313333333333,-1
"CD9",6,0.1,7.21427777777778,-1
"BCKDHB",5,0.0833333333333333,6.37452727272727,-1
"COMT",0,0,7.77468333333333,-1
"TGM2",1,0.0166666666666667,7.54457627118644,-1
"MUT",6,0.1,6.30596296296296,-1
"OSBP",0,0,7.5361,-1
"PCMT1",0,0,8.56198333333333,-1
"FBL",0,0,8.44718333333333,-1
"RPS4Y1",26,0.433333333333333,6.57588235294118,0
"GART",0,0,8.37026666666667,-1
"TNXB",5,0.0833333333333333,5.41010909090909,-1
"CDH3",37,0.616666666666667,5.8735652173913,0
"PAICS",0,0,8.7331,-1
"IDS",40,0.666666666666667,5.7509,0
"SCP2",0,0,8.08118333333333,-1
"UBA1",0,0,8.63323333333333,-1
"NME2",0,0,9.3908,-1
"ENPP1",39,0.65,5.42409523809524,0
"USF1",11,0.183333333333333,6.33512244897959,-1
"GAL",51,0.85,6.54777777777778,1
"SPRR1B",56,0.933333333333333,6.9345,1
"SPRR2D",52,0.866666666666667,6.759125,1
"FDXR",0,0,7.10486666666667,-1
"PRKACG",41,0.683333333333333,6.11057894736842,0
"HNRNPA2B1",0,0,9.42508333333333,-1
"RFX1",5,0.0833333333333333,6.10427272727273,-1
"CALB2",5,0.0833333333333333,6.6066,-1
"CBL",0,0,6.95353333333333,-1
"IGFBP4",31,0.516666666666667,6.55375862068966,0
"PRKACB",0,0,7.41911666666667,-1
"UQCRC2",2,0.0333333333333333,7.3881724137931,-1
"FECH",9,0.15,6.14490196078431,-1
"XPA",16,0.266666666666667,6.16940909090909,0
"CES1",27,0.45,5.88806060606061,0
"FBLN1",50,0.833333333333333,5.9673,1
"TCEA1",0,0,8.1486,-1
"PTGS1",56,0.933333333333333,5.73725,1
"ITGA6",0,0,6.69008333333333,-1
"SFPQ",0,0,8.93988333333333,-1
"TUBG1",0,0,7.79786666666667,-1
"PPIB",0,0,9.2177,-1
"S100A1",38,0.633333333333333,7.71740909090909,0
"HRC",46,0.766666666666667,5.48471428571429,0
"ME2",0,0,7.21055,-1
"GLDC",24,0.4,5.84319444444444,0
"WARS",0,0,8.43031666666667,-1
"RPS3",0,0,9.0649,-1
"GCSH",0,0,7.24486666666667,-1
"RPS6KB1",0,0,6.88225,-1
"JAK1",0,0,6.29611666666667,-1
"PTPRD",44,0.733333333333333,4.955125,0
"PTPRE",31,0.516666666666667,5.54575862068966,0
"PTPRG",44,0.733333333333333,5.017125,0
"SP100",32,0.533333333333333,5.90728571428571,0
"MCC",6,0.1,6.1932962962963,-1
"NFYA",10,0.166666666666667,7.4302,-1
"AHCY",0,0,8.9523,-1
"CFL1",0,0,9.67721666666667,-1
"BDNF",58,0.966666666666667,6.2645,1
"NPPC",59,0.983333333333333,6.624,1
"EIF4B",0,0,8.44291666666667,-1
"F8A1",1,0.0166666666666667,6.74703389830508,-1
"ATP2B4",3,0.05,5.9559298245614,-1
"ITPKA",42,0.7,5.69583333333333,0
"DGKA",0,0,6.52983333333333,-1
"GATA3",56,0.933333333333333,6.155,1
"CPT2",1,0.0166666666666667,6.85652542372881,-1
"DTYMK",0,0,8.23383333333333,-1
"RRM1",0,0,7.75425,-1
"IL32",55,0.916666666666667,6.4742,1
"LAMA2",15,0.25,5.51244444444444,0
"PRTN3",18,0.3,6.40890476190476,0
"CCND1",13,0.216666666666667,6.3796170212766,0
"CHM",0,0,6.7918,-1
"KDELR1",7,0.116666666666667,6.83692452830189,-1
"NR2F2",10,0.166666666666667,6.33524,-1
"EEF1B2",0,0,8.86105,-1
"ATP5F1",18,0.3,6.3915,0
"IGFBP6",40,0.666666666666667,5.88875,0
"IGFBP5",25,0.416666666666667,6.2498,0
"ACP1",0,0,8.29011666666667,-1
"PRKCH",38,0.633333333333333,5.68186363636364,0
"ACAT1",0,0,8.00818333333333,-1
"TNC",0,0,6.7297,-1
"MYL9",17,0.283333333333333,7.01593023255814,0
"CCNC",11,0.183333333333333,5.97340816326531,-1
"CCNE1",7,0.116666666666667,6.01764150943396,-1
"POLR2A",0,0,7.23723333333333,-1
"CDK2",0,0,7.62121666666667,-1
"APC",0,0,5.7818,-1
"FPR2",46,0.766666666666667,5.66721428571429,0
"ADRBK1",0,0,6.83816666666667,-1
"ACKR3",56,0.933333333333333,6.492,1
"MCM3",0,0,8.0988,-1
"NFYB",4,0.0666666666666667,7.14673214285714,-1
"AZGP1",33,0.55,6.18274074074074,0
"MPST",1,0.0166666666666667,7.62769491525424,-1
"LAMA1",21,0.35,5.30810256410256,0
"RPS12",0,0,9.3279,-1
"BRD2",0,0,7.03453333333333,-1
"FAS",35,0.583333333333333,6.2138,0
"YY1",0,0,6.99803333333333,-1
"DJB1",0,0,8.12951666666667,-1
"DJB2",5,0.0833333333333333,6.45390909090909,-1
"ATP5A1",0,0,8.5084,-1
"CTSS",14,0.233333333333333,6.39465217391304,0
"PSMA1",0,0,8.72138333333333,-1
"PSMA2",0,0,8.49633333333333,-1
"PSMA3",0,0,8.55851666666667,-1
"PSMA4",0,0,8.65208333333333,-1
"LMO2",58,0.966666666666667,6.3745,1
"S100P",30,0.5,7.5452,0
"COL5A3",28,0.466666666666667,5.7574375,0
"CD40",56,0.933333333333333,5.9855,1
"NFKBIA",9,0.15,6.33294117647059,-1
"ITGA3",3,0.05,6.39552631578947,-1
"ITGB7",49,0.816666666666667,5.80481818181818,1
"ITGB8",22,0.366666666666667,5.58607894736842,0
"PTX3",34,0.566666666666667,5.88561538461538,0
"MSN",0,0,8.92605,-1
"PTPN3",17,0.283333333333333,5.59790697674419,0
"DDX6",0,0,8.19765,-1
"CTN2",4,0.0666666666666667,6.39571428571429,-1
"DNMT1",0,0,7.38283333333333,-1
"U2AF2",0,0,8.54261666666667,-1
"RPL13",0,0,9.13396666666667,-1
"CHML",4,0.0666666666666667,6.41425,-1
"IVD",2,0.0333333333333333,6.99291379310345,-1
"S100A4",3,0.05,7.72371929824561,-1
"MGAT1",18,0.3,6.09116666666667,0
"HMGB2",0,0,8.77793333333333,-1
"PTBP1",0,0,8.91596666666667,-1
"TARS",0,0,8.45813333333333,-1
"VARS",0,0,8.17636666666667,-1
"EEF1G",0,0,9.12716666666667,-1
"FKBP2",0,0,8.16086666666667,-1
"STOM",9,0.15,6.44554901960784,-1
"AK4",2,0.0333333333333333,7.27829310344828,-1
"ANXA13",30,0.5,5.9239,0
"MAOB",39,0.65,5.80076190476191,0
"YWHAQ",0,0,9.02901666666667,-1
"MAPK3",0,0,7.2172,-1
"MARK3",0,0,6.26531666666667,-1
"G0S2",58,0.966666666666667,6.1925,1
"CALML3",0,0,8.51658333333333,-1
"DPP4",32,0.533333333333333,5.57857142857143,0
"ARNT",0,0,6.31418333333333,-1
"RPL10",0,0,9.24333333333333,-1
"COL8A1",45,0.75,5.67046666666667,0
"RPA1",0,0,8.08218333333333,-1
"APEX1",0,0,8.58761666666667,-1
"CD82",14,0.233333333333333,6.55723913043478,0
"DCK",0,0,7.58055,-1
"CALR",0,0,9.19225,-1
"PDE4A",46,0.766666666666667,5.56614285714286,0
"MAP4",0,0,8.16185,-1
"CANX",0,0,7.31473333333333,-1
"IL1R2",58,0.966666666666667,6.0695,1
"PIK3R1",1,0.0166666666666667,6.56438983050847,-1
"ITPKB",21,0.35,5.68597435897436,0
"PSMB8",6,0.1,7.76833333333333,-1
"PSMB9",2,0.0333333333333333,7.32556896551724,-1
"PSMA5",0,0,8.92901666666667,-1
"PSMB4",0,0,8.41953333333333,-1
"PSMB6",0,0,8.3371,-1
"PSMB5",0,0,8.42218333333333,-1
"GSTM2",7,0.116666666666667,6.81792452830189,-1
"ABCD3",17,0.283333333333333,5.52293023255814,0
"TMOD1",6,0.1,6.22877777777778,-1
"SSFA2",2,0.0333333333333333,6.66172413793103,-1
"LOX",36,0.6,6.37541666666667,0
"NDUFS1",0,0,7.25915,-1
"POLD1",0,0,7.12801666666667,-1
"TEAD1",2,0.0333333333333333,6.82703448275862,-1
"HOXD9",59,0.983333333333333,5.95,1
"SMARCA1",7,0.116666666666667,6.36784905660377,-1
"MAPK1",0,0,8.2088,-1
"GCA",3,0.05,7.31278947368421,-1
"RXRB",0,0,6.44635,-1
"ERCC5",0,0,6.5672,-1
"RBL1",1,0.0166666666666667,5.98120338983051,-1
"GRN",0,0,7.29306666666667,-1
"PTPRM",22,0.366666666666667,5.53602631578947,0
"LAP3",0,0,8.1942,-1
"CD34",59,0.983333333333333,6.722,1
"CD38",35,0.583333333333333,5.978,0
"TNFRSF8",54,0.9,5.60633333333333,1
"CD1B",22,0.366666666666667,6.22268421052632,0
"CD1C",47,0.783333333333333,5.92892307692308,0
"S100A2",10,0.166666666666667,7.53074,-1
"GTF2E1",0,0,7.34241666666667,-1
"GTF2E2",0,0,7.07171666666667,-1
"PCSK6",55,0.916666666666667,5.188,1
"TPP2",0,0,7.661,-1
"IMPA1",0,0,7.74465,-1
"CTGF",10,0.166666666666667,6.42278,-1
"EPHA2",7,0.116666666666667,6.31560377358491,-1
"EPHA3",28,0.466666666666667,5.9561875,0
"EPHB2",19,0.316666666666667,5.76521951219512,0
"PTPN6",12,0.2,6.4113125,0
"SHC1",0,0,7.40376666666667,-1
"MPG",0,0,6.99075,-1
"CRABP2",5,0.0833333333333333,7.41941818181818,-1
"ARID4A",7,0.116666666666667,5.77566037735849,-1
"TKT",0,0,9.22641666666667,-1
"CASP1",23,0.383333333333333,6.80913513513514,0
"NOS3",44,0.733333333333333,5.5569375,0
"NOS1",11,0.183333333333333,5.73273469387755,-1
"SERPINB3",18,0.3,6.12464285714286,0
"LMOD1",17,0.283333333333333,5.96062790697674,0
"RBMS1",3,0.05,7.11417543859649,-1
"PML",0,0,7.42778333333333,-1
"TYK2",9,0.15,5.3588431372549,-1
"EEF1D",0,0,7.94581666666667,-1
"OAS2",29,0.483333333333333,6.12574193548387,0
"CRABP1",18,0.3,6.86790476190476,0
"PDHA2",42,0.7,5.91477777777778,0
"MARCKS",0,0,8.32436666666667,-1
"AQP1",59,0.983333333333333,6.795,1
"G11",0,0,6.30653333333333,-1
"ALDH4A1",2,0.0333333333333333,6.7636724137931,-1
"PBLD",29,0.483333333333333,6.18012903225806,0
"ERP29",0,0,8.3511,-1
"PRDX6",0,0,9.12258333333333,-1
"C21orf33",0,0,7.59996666666667,-1
"BLVRB",1,0.0166666666666667,8.49574576271186,-1
"PRDX5",0,0,8.62061666666667,-1
"DDT",0,0,8.6744,-1
"GCHFR",33,0.55,7.32314814814815,0
"PRDX3",0,0,8.42325,-1
"ATP5D",0,0,7.96486666666667,-1
"RPL12",0,0,9.15365,-1
"ECHS1",0,0,8.00555,-1
"CMPK1",0,0,8.44621666666667,-1
"PEBP1",0,0,9.11053333333333,-1
"PDIA3",0,0,9.02425,-1
"PPP2R1A",0,0,8.59685,-1
"PPP2R1B",0,0,7.19775,-1
"CD6",12,0.2,6.08904166666667,0
"CDC27",0,0,6.91983333333333,-1
"CCND2",44,0.733333333333333,5.8244375,0
"CCND3",3,0.05,6.93798245614035,-1
"WEE1",20,0.333333333333333,5.781225,0
"CDC25B",10,0.166666666666667,5.96794,-1
"CDC25C",1,0.0166666666666667,6.4104406779661,-1
"PPIF",0,0,7.74678333333333,-1
"NKTR",0,0,6.11648333333333,-1
"NMT1",0,0,8.11835,-1
"HMOX2",8,0.133333333333333,6.33013461538462,-1
"ADSS",0,0,8.08975,-1
"AXL",36,0.6,5.92208333333333,0
"LRPAP1",0,0,7.64358333333333,-1
"OXTR",57,0.95,6.124,1
"ADSL",0,0,7.97456666666667,-1
"PKLR",3,0.05,6.3870701754386,-1
"CLIP1",0,0,7.43561666666667,-1
"SRI",0,0,8.43011666666667,-1
"G15",53,0.883333333333333,5.85742857142857,1
"GSTT1",7,0.116666666666667,7.04430188679245,-1
"SERPINB1",0,0,7.89188333333333,-1
"GCH1",42,0.7,5.77744444444444,0
"SLC7A1",12,0.2,6.1574375,0
"ALDH1B1",0,0,7.31636666666667,-1
"ALDH3A1",1,0.0166666666666667,6.66871186440678,-1
"POLR2B",0,0,7.55201666666667,-1
"NTS",40,0.666666666666667,6.8777,0
"SDHA",0,0,7.66063333333333,-1
"CORO1A",1,0.0166666666666667,6.84442372881356,-1
"GDI1",0,0,7.99138333333333,-1
"S100A7",51,0.85,6.43211111111111,1
"MAT2A",0,0,8.62206666666667,-1
"PRKAR1B",9,0.15,6.47211764705882,-1
"PRKAR2B",6,0.1,6.33994444444444,-1
"CPS1",0,0,6.18513333333333,-1
"RRM2",0,0,7.87865,-1
"SDC4",27,0.45,6.57542424242424,0
"TIA1",0,0,7.48753333333333,-1
"HIVEP2",16,0.266666666666667,5.07320454545455,0
"SLC6A6",24,0.4,5.92738888888889,0
"DJA1",0,0,8.36378333333333,-1
"AKT1",0,0,7.1341,-1
"AKT2",0,0,6.7273,-1
"UQCRC1",0,0,7.19401666666667,-1
"HIBADH",0,0,7.40061666666667,-1
"ATIC",0,0,8.58051666666667,-1
"HNRNPH3",0,0,8.40683333333333,-1
"HNRNPH1",0,0,9.06125,-1
"CASP14",25,0.416666666666667,5.9822,0
"YWHAB",0,0,9.12268333333333,-1
"SFN",0,0,8.33413333333333,-1
"STIP1",0,0,8.84581666666667,-1
"S100A11",0,0,9.30213333333333,-1
"L1CAM",7,0.116666666666667,5.98501886792453,-1
"INPP5B",0,0,6.12813333333333,-1
"PRDX2",0,0,8.63463333333333,-1
"ARRB2",1,0.0166666666666667,6.65750847457627,-1
"GK",35,0.583333333333333,5.68356,0
"FOXN2",13,0.216666666666667,6.07946808510638,0
"CDA",31,0.516666666666667,7.25748275862069,0
"DCTD",0,0,7.65721666666667,-1
"PYCR1",0,0,7.75571666666667,-1
"GBP1",0,0,7.0982,-1
"GBP2",20,0.333333333333333,6.286675,0
"ELF1",1,0.0166666666666667,6.62118644067797,-1
"HPD",51,0.85,6.04044444444444,1
"GTF2H1",0,0,6.61178333333333,-1
"STX2",24,0.4,5.56233333333333,0
"CTH",4,0.0666666666666667,6.65296428571429,-1
"ICAM3",47,0.783333333333333,6.33415384615385,0
"RPL9",0,0,9.05351666666667,-1
"CD70",30,0.5,6.44316666666667,0
"ACSL1",1,0.0166666666666667,6.74523728813559,-1
"KIF5B",0,0,8.03085,-1
"CSTF2",0,0,7.58,-1
"LSP1",37,0.616666666666667,6.16352173913043,0
"DUT",28,0.466666666666667,6.231,0
"ABCC1",19,0.316666666666667,5.4479756097561,0
"CKS2",0,0,7.83286666666667,-1
"S100A3",29,0.483333333333333,6.39587096774194,0
"ABCD1",41,0.683333333333333,5.39010526315789,0
"MAN1A1",45,0.75,5.59146666666667,0
"TTK",0,0,6.4969,-1
"MCM4",0,0,8.12871666666667,-1
"MCM5",0,0,7.96801666666667,-1
"MCM7",0,0,8.12435,-1
"GALNS",0,0,6.4641,-1
"CD68",41,0.683333333333333,6.21852631578947,0
"SHMT1",0,0,7.80413333333333,-1
"SHMT2",0,0,8.09485,-1
"EVI2B",56,0.933333333333333,6.15675,1
"EPHX2",15,0.25,6.04046666666667,0
"HSPA1L",28,0.466666666666667,5.6955,0
"HSPA4",0,0,8.70521666666667,-1
"MPI",0,0,7.41646666666667,-1
"PRSS3",23,0.383333333333333,6.99475675675676,0
"GPC1",9,0.15,5.97,-1
"PFN2",9,0.15,7.34933333333333,-1
"CA8",30,0.5,6.75983333333333,0
"CTN1",1,0.0166666666666667,7.87959322033898,-1
"CTNNB1",0,0,7.21165,-1
"BMI1",0,0,7.02113333333333,-1
"PCGF2",18,0.3,6.34921428571429,0
"PHB",0,0,8.6008,-1
"PTPN7",25,0.416666666666667,6.0306,0
"SERPINB6",0,0,8.0628,-1
"NF2",3,0.05,6.66624561403509,-1
"RDX",2,0.0333333333333333,7.82218965517241,-1
"RPA3",0,0,8.19346666666667,-1
"RFC4",0,0,7.86036666666667,-1
"RFC2",0,0,7.63773333333333,-1
"RFC1",6,0.1,5.65542592592593,-1
"RPL22",0,0,9.21928333333333,-1
"GTF2F1",0,0,7.75311666666667,-1
"SPR",0,0,7.7216,-1
"SPRR1A",58,0.966666666666667,7.3955,1
"PTGS2",47,0.783333333333333,5.86684615384615,0
"THBS2",22,0.366666666666667,6.13281578947368,0
"UGT1A3",25,0.416666666666667,5.89708571428571,0
"FAU",42,0.7,7.34361111111111,0
"MSX2",51,0.85,5.61177777777778,1
"FBN1",1,0.0166666666666667,5.82671186440678,-1
"FBN2",30,0.5,5.2099,0
"PCK1",6,0.1,5.93233333333333,-1
"IRS1",3,0.05,5.92357894736842,-1
"AGL",1,0.0166666666666667,6.87032203389831,-1
"MYH9",0,0,9.03831666666667,-1
"MYH10",0,0,5.84335,-1
"COPB2",0,0,8.11985,-1
"ACTN2",35,0.583333333333333,5.35192,0
"SOAT1",12,0.2,5.87483333333333,0
"ADD1",0,0,7.53006666666667,-1
"ADD2",0,0,6.52821666666667,-1
"BSG",2,0.0333333333333333,7.29429310344828,-1
"TIMP3",33,0.55,7.29859259259259,0
"FUS",0,0,8.9261,-1
"NUP214",0,0,7.48841666666667,-1
"DEK",0,0,8.16481666666667,-1
"HNF1B",11,0.183333333333333,6.37948979591837,-1
"SOX5",4,0.0666666666666667,6.02607142857143,-1
"SOX6",38,0.633333333333333,5.57263636363636,0
"MYH11",15,0.25,5.59026666666667,0
"GLRX",1,0.0166666666666667,7.91415254237288,-1
"CHKA",5,0.0833333333333333,6.25763636363636,-1
"PPM1A",0,0,7.28546666666667,-1
"AHR",10,0.166666666666667,6.5158,-1
"HMGCL",0,0,6.93496666666667,-1
"PSMC2",0,0,8.51946666666667,-1
"SLC16A2",53,0.883333333333333,6.25771428571429,1
"CHI3L1",53,0.883333333333333,5.84571428571429,1
"TCF7",53,0.883333333333333,6.771,1
"ARL2",0,0,7.42186666666667,-1
"ARL3",0,0,7.92621666666667,-1
"TRIM23",3,0.05,6.2549298245614,-1
"MAP2K2",0,0,8.14871666666667,-1
"ZNF76",38,0.633333333333333,5.32386363636364,0
"ATP5C1",0,0,7.93545,-1
"ATP6V1E1",0,0,8.16886666666667,-1
"CPOX",0,0,7.41205,-1
"RPL4",0,0,9.26553333333333,-1
"NUDT1",0,0,7.7277,-1
"LONP1",0,0,7.56811666666667,-1
"PGM1",0,0,8.102,-1
"PPP1CC",0,0,7.4787,-1
"GNL1",0,0,7.4771,-1
"SERPINB5",15,0.25,6.40306666666667,0
"POLR2I",0,0,7.7363,-1
"DLST",0,0,7.5347,-1
"GMPR",14,0.233333333333333,6.47182608695652,0
"GPX4",0,0,7.44031666666667,-1
"SRP14",0,0,8.56833333333333,-1
"TGFBR2",43,0.716666666666667,5.07970588235294,0
"NUP62",0,0,8.10853333333333,-1
"PPARG",41,0.683333333333333,5.82494736842105,0
"HPCAL1",0,0,7.68085,-1
"FDFT1",0,0,7.07483333333333,-1
"ZEB1",14,0.233333333333333,5.90369565217391,0
"TAGLN2",0,0,9.28373333333333,-1
"TALDO1",0,0,8.87038333333333,-1
"SNCA",19,0.316666666666667,7.36180487804878,0
"ETFB",0,0,8.18188333333333,-1
"RBMX",0,0,8.70056666666667,-1
"BRCA1",3,0.05,5.67691228070175,-1
"GL",59,0.983333333333333,5.382,1
"COIL",0,0,7.11433333333333,-1
"GGCX",20,0.333333333333333,5.417325,0
"LIPA",2,0.0333333333333333,6.97251724137931,-1
"ATP6V1A",0,0,8.1172,-1
"HSPA9",0,0,8.61085,-1
"EIF4A3",0,0,8.48148333333333,-1
"IGHMBP2",0,0,5.97453333333333,-1
"CDKN1A",17,0.283333333333333,6.15106976744186,0
"RPS19",0,0,8.83306666666667,-1
"RPL3",0,0,8.99881666666667,-1
"COL15A1",38,0.633333333333333,5.48663636363636,0
"COL18A1",1,0.0166666666666667,6.37749152542373,-1
"MPV17",58,0.966666666666667,6.4925,1
"DDOST",0,0,6.73778333333333,-1
"ANP32A",0,0,8.99128333333333,-1
"FEN1",0,0,8.18711666666667,-1
"CUX1",0,0,6.74413333333333,-1
"CAPG",1,0.0166666666666667,8.1906779661017,-1
"CAP2",0,0,7.14606666666667,-1
"DCT",33,0.55,6.00659259259259,0
"IL6ST",20,0.333333333333333,5.35375,0
"CEACAM6",59,0.983333333333333,6.644,1
"TXL",0,0,7.95801666666667,-1
"CCT6A",0,0,8.82948333333333,-1
"NNMT",6,0.1,7.62588888888889,-1
"IFI27",58,0.966666666666667,6.8075,1
"PSMB10",3,0.05,7.15394736842105,-1
"VHL",1,0.0166666666666667,7.085,-1
"PBX1",9,0.15,6.3851568627451,-1
"PBX2",3,0.05,6.30089473684211,-1
"RPL13A",0,0,8.86616666666667,-1
"ARL1",0,0,7.92533333333333,-1
"MLH1",3,0.05,6.74561403508772,-1
"STAT3",0,0,7.83043333333333,-1
"USP8",0,0,6.88588333333333,-1
"PEX19",0,0,7.61043333333333,-1
"MDH1",0,0,8.87168333333333,-1
"MDH2",0,0,8.83356666666667,-1
"RFC5",0,0,7.59403333333333,-1
"RFC3",0,0,7.65381666666667,-1
"HADHA",0,0,7.86256666666667,-1
"PMEL",44,0.733333333333333,6.6516875,0
"EIF2S3",0,0,8.70208333333333,-1
"ID1",15,0.25,6.55491111111111,0
"ETV3",7,0.116666666666667,5.84396226415094,-1
"CETN2",0,0,7.3228,-1
"ETV6",2,0.0333333333333333,6.30222413793103,-1
"EIF2D",0,0,7.14023333333333,-1
"CD200",43,0.716666666666667,6.48647058823529,0
"MNDA",43,0.716666666666667,6.06841176470588,0
"PRPH",50,0.833333333333333,5.2803,1
"RGS2",54,0.9,6.00833333333333,1
"WNT5A",34,0.566666666666667,6.12853846153846,0
"PTGDS",58,0.966666666666667,6.486,1
"BUD31",0,0,7.91365,-1
"SOX3",41,0.683333333333333,6.14936842105263,0
"UBA7",15,0.25,6.25477777777778,0
"A10",0,0,8.09176666666667,-1
"KDM5C",0,0,6.21163333333333,-1
"HNF4A",55,0.916666666666667,6.6878,1
"PPP1R2",0,0,8.21293333333333,-1
"CSK",0,0,7.54046666666667,-1
"PNPLA4",30,0.5,5.90426666666667,0
"GARS",0,0,8.43038333333333,-1
"IARS",0,0,8.16621666666667,-1
"NBL1",11,0.183333333333333,6.53022448979592,-1
"MAP3K8",57,0.95,5.58333333333333,1
"EIF1",0,0,8.82235,-1
"TSPAN7",54,0.9,6.81,1
"PRKCI",0,0,7.42465,-1
"ACTR1B",0,0,7.17366666666667,-1
"ECI1",1,0.0166666666666667,7.50474576271186,-1
"TMPO",0,0,8.0824,-1
"STAT1",0,0,7.99585,-1
"STAT6",0,0,6.91306666666667,-1
"STAT5A",1,0.0166666666666667,6.82172881355932,-1
"SKIV2L2",0,0,7.6172,-1
"AKR1C3",1,0.0166666666666667,7.41115254237288,-1
"ARHGAP25",42,0.7,5.54855555555556,0
"PIK3CA",1,0.0166666666666667,5.91618644067797,-1
"PIK3CB",4,0.0666666666666667,5.95278571428571,-1
"MTOR",0,0,6.62948333333333,-1
"PI4KA",0,0,6.14171666666667,-1
"EPS15",0,0,7.25033333333333,-1
"MLLT3",41,0.683333333333333,5.73,0
"CASP3",0,0,7.50233333333333,-1
"CASP2",0,0,6.98763333333333,-1
"RPS27",0,0,9.11843333333333,-1
"MATK",21,0.35,5.61487179487179,0
"TEC",21,0.35,6.1685641025641,0
"ABL2",4,0.0666666666666667,5.79298214285714,-1
"FRK",56,0.933333333333333,5.55225,1
"HELZ",0,0,6.17188333333333,-1
"NCAPD3",3,0.05,6.27617543859649,-1
"RBM34",0,0,7.05746666666667,-1
"LRPPRC",0,0,7.80646666666667,-1
"ACAA2",0,0,7.21216666666667,-1
"RPL35",0,0,9.22135,-1
"WAS",41,0.683333333333333,6.26968421052632,0
"CDKN2A",16,0.266666666666667,7.22745454545455,0
"CDKN2B",50,0.833333333333333,6.5711,1
"CDKN2C",19,0.316666666666667,6.53331707317073,0
"PRCP",1,0.0166666666666667,7.13569491525424,-1
"CXCL5",49,0.816666666666667,6.59972727272727,1
"HTT",0,0,6.53263333333333,-1
"ECE1",7,0.116666666666667,5.72396226415094,-1
"MTHFR",3,0.05,6.33585964912281,-1
"SLC1A3",44,0.733333333333333,5.519,0
"SLC1A1",37,0.616666666666667,5.87734782608696,0
"SLC1A4",22,0.366666666666667,6.17815789473684,0
"PAFAH1B1",0,0,8.13625,-1
"MCAM",19,0.316666666666667,6.32678048780488,0
"CRAT",7,0.116666666666667,6.19847169811321,-1
"CTSO",49,0.816666666666667,5.85563636363636,1
"CTSK",50,0.833333333333333,6.5299,1
"MATR3",0,0,8.67371666666667,-1
"MSH2",0,0,7.69003333333333,-1
"GRK6",6,0.1,5.99018518518518,-1
"BTD",27,0.45,5.62642424242424,0
"ETV4",19,0.316666666666667,6.45029268292683,0
"GPD2",2,0.0333333333333333,6.50362068965517,-1
"SSR1",0,0,6.53883333333333,-1
"ALDH3B1",43,0.716666666666667,6.33870588235294,0
"MAGEA1",41,0.683333333333333,6.85784210526316,0
"MAGEA2",50,0.833333333333333,5.5961,1
"MAGEA3",33,0.55,6.63118518518518,0
"MAGEA4",19,0.316666666666667,6.51204878048781,0
"MAGEA6",39,0.65,6.59252380952381,0
"MAGEA9",52,0.866666666666667,5.978125,1
"MAGEA10",51,0.85,6.50855555555556,1
"MAGEA12",50,0.833333333333333,5.7543,1
"MAGEB1",12,0.2,6.20820833333333,0
"PTPN9",0,0,6.58168333333333,-1
"ZAP70",22,0.366666666666667,5.79413157894737,0
"SYK",18,0.3,6.10538095238095,0
"RANBP1",0,0,9.0664,-1
"MPT",0,0,8.4099,-1
"KIR3DL2",58,0.966666666666667,6.789,1
"PSMC4",0,0,8.51068333333333,-1
"TSFM",1,0.0166666666666667,7.24677966101695,-1
"ASPA",50,0.833333333333333,5.7781,1
"ABCG1",58,0.966666666666667,6.403,1
"PPIC",5,0.0833333333333333,7.20225454545455,-1
"VDAC2",0,0,7.2857,-1
"ACADSB",2,0.0333333333333333,6.82987931034483,-1
"CBX5",0,0,8.22573333333333,-1
"USP5",0,0,8.14933333333333,-1
"MAPK8",0,0,7.0515,-1
"MAPK9",1,0.0166666666666667,6.58033898305085,-1
"MAP2K4",0,0,7.05796666666667,-1
"MKI67",0,0,6.05221666666667,-1
"PHKA2",2,0.0333333333333333,5.75701724137931,-1
"PHKA1",4,0.0666666666666667,6.00980357142857,-1
"RANGAP1",0,0,8.24096666666667,-1
"RECQL",0,0,7.94048333333333,-1
"NOP2",0,0,7.70556666666667,-1
"ATRX",0,0,6.57945,-1
"CRK",0,0,7.84583333333333,-1
"CRKL",0,0,7.99768333333333,-1
"MTIF2",20,0.333333333333333,5.783375,0
"BAG6",0,0,7.9037,-1
