"","Breast","CNS","Colon","Leukemia","Melanoma","Non-Small Cell Lung","Ovarian","Renal","no_Breast","no_CNS","no_Colon","no_Leukemia","no_Melanoma","no_Non-Small Cell Lung","no_Ovarian","no_Renal"
"LOC93622",0.833333333333333,1,1,0.833333333333333,1,0.777777777777778,1,0.875,0.925925925925926,0.907407407407407,0.905660377358491,0.925925925925926,0.901960784313726,0.941176470588235,0.905660377358491,0.923076923076923
"RSPH10B",1,1,0.428571428571429,0.833333333333333,1,0.777777777777778,0.714285714285714,0.75,0.777777777777778,0.777777777777778,0.849056603773585,0.796296296296296,0.764705882352941,0.803921568627451,0.811320754716981,0.807692307692308
"HMGB1P1",0.5,0.5,0.428571428571429,0.333333333333333,0.111111111111111,0.333333333333333,0.142857142857143,0.375,0.314814814814815,0.314814814814815,0.320754716981132,0.333333333333333,0.372549019607843,0.333333333333333,0.358490566037736,0.326923076923077
"MYO9A",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SMIM1",0.666666666666667,1,0.714285714285714,0.5,0.666666666666667,0.888888888888889,0.857142857142857,0.875,0.796296296296296,0.759259259259259,0.792452830188679,0.814814814814815,0.803921568627451,0.764705882352941,0.773584905660377,0.769230769230769
"EPM2A",0,0,0.714285714285714,0.5,0.222222222222222,0.111111111111111,0.285714285714286,0.875,0.388888888888889,0.388888888888889,0.30188679245283,0.333333333333333,0.372549019607843,0.392156862745098,0.358490566037736,0.269230769230769
"FAM25G",0.833333333333333,1,1,0.833333333333333,0.888888888888889,0.888888888888889,1,0.875,0.925925925925926,0.907407407407407,0.905660377358491,0.925925925925926,0.92156862745098,0.92156862745098,0.905660377358491,0.923076923076923
"ZNF732",0.5,0.833333333333333,0.428571428571429,0.166666666666667,0.222222222222222,0.222222222222222,0.571428571428571,0.25,0.351851851851852,0.314814814814815,0.358490566037736,0.388888888888889,0.392156862745098,0.392156862745098,0.339622641509434,0.384615384615385
"GPR89A",0.666666666666667,0.5,0.857142857142857,1,0.666666666666667,0.666666666666667,1,0.875,0.796296296296296,0.814814814814815,0.773584905660377,0.759259259259259,0.803921568627451,0.803921568627451,0.754716981132076,0.769230769230769
"PPP1R3G",0.5,0.833333333333333,0.714285714285714,0.333333333333333,0.555555555555556,0.555555555555556,0.857142857142857,0.75,0.648148148148148,0.611111111111111,0.622641509433962,0.666666666666667,0.647058823529412,0.647058823529412,0.60377358490566,0.615384615384615
"WASH3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RASA4",0.666666666666667,0.833333333333333,0.857142857142857,0.833333333333333,1,0.888888888888889,0.714285714285714,1,0.888888888888889,0.87037037037037,0.867924528301887,0.87037037037037,0.843137254901961,0.862745098039216,0.886792452830189,0.846153846153846
"UMAD1",0.333333333333333,0.666666666666667,0.428571428571429,0.666666666666667,0.444444444444444,0.333333333333333,0.571428571428571,0.625,0.5,0.462962962962963,0.490566037735849,0.462962962962963,0.490196078431373,0.509803921568627,0.471698113207547,0.461538461538462
"BTBD19",1,1,1,0.833333333333333,0.777777777777778,1,1,1,0.944444444444444,0.944444444444444,0.943396226415094,0.962962962962963,0.980392156862745,0.941176470588235,0.943396226415094,0.942307692307692
"FAM195B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HGFAC",0.833333333333333,0.833333333333333,0.571428571428571,1,1,0.888888888888889,0.857142857142857,0.5,0.796296296296296,0.796296296296296,0.830188679245283,0.777777777777778,0.764705882352941,0.784313725490196,0.792452830188679,0.846153846153846
"KRT86",1,1,0.714285714285714,1,1,1,1,1,0.962962962962963,0.962962962962963,1,0.962962962962963,0.96078431372549,0.96078431372549,0.962264150943396,0.961538461538462
"KRT38",0.666666666666667,1,0.285714285714286,1,1,0.333333333333333,0.428571428571429,0.75,0.666666666666667,0.62962962962963,0.716981132075472,0.62962962962963,0.607843137254902,0.725490196078431,0.69811320754717,0.653846153846154
"KRT75",0.333333333333333,0.166666666666667,0,0.166666666666667,0.111111111111111,0,0,0.125,0.0740740740740741,0.0925925925925926,0.113207547169811,0.0925925925925926,0.0980392156862745,0.117647058823529,0.113207547169811,0.0961538461538462
"KRT14",0.5,0.666666666666667,0.857142857142857,0.5,0.888888888888889,0.444444444444444,0.571428571428571,0.625,0.648148148148148,0.62962962962963,0.60377358490566,0.648148148148148,0.588235294117647,0.666666666666667,0.641509433962264,0.634615384615385
"KRT6A",1,1,1,0.833333333333333,1,0.777777777777778,0.714285714285714,1,0.907407407407407,0.907407407407407,0.905660377358491,0.925925925925926,0.901960784313726,0.941176470588235,0.943396226415094,0.903846153846154
"ALB",1,1,0.857142857142857,0.833333333333333,0.444444444444444,0.888888888888889,1,0.75,0.814814814814815,0.814814814814815,0.830188679245283,0.833333333333333,0.901960784313726,0.823529411764706,0.811320754716981,0.846153846153846
"KRT8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRT16",0.666666666666667,1,0.857142857142857,0.666666666666667,1,0.333333333333333,0.571428571428571,0.75,0.740740740740741,0.703703703703704,0.716981132075472,0.740740740740741,0.686274509803922,0.803921568627451,0.754716981132076,0.730769230769231
"KRT10",0.5,0.333333333333333,0.714285714285714,0.5,0.444444444444444,0.555555555555556,0.571428571428571,0.625,0.537037037037037,0.555555555555556,0.509433962264151,0.537037037037037,0.549019607843137,0.529411764705882,0.528301886792453,0.519230769230769
"KRT5",0,0,0,0.166666666666667,0.111111111111111,0.111111111111111,0,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0566037735849057,0.0576923076923077
"FLG",0.833333333333333,0.5,0.285714285714286,0.833333333333333,0.444444444444444,0.555555555555556,0.428571428571429,0.25,0.462962962962963,0.5,0.528301886792453,0.462962962962963,0.509803921568627,0.490196078431373,0.509433962264151,0.538461538461538
"KRT9",0,0.166666666666667,0.142857142857143,0.166666666666667,0.111111111111111,0,0.285714285714286,0,0.111111111111111,0.0925925925925926,0.0943396226415094,0.0925925925925926,0.0980392156862745,0.117647058823529,0.0754716981132075,0.115384615384615
"KRT20",0,0,0,0.166666666666667,0.111111111111111,0,0,0.25,0.0740740740740741,0.0740740740740741,0.0754716981132075,0.0555555555555556,0.0588235294117647,0.0784313725490196,0.0754716981132075,0.0384615384615385
"KRT2",0.333333333333333,0,0.142857142857143,0.166666666666667,0.111111111111111,0,0.142857142857143,0.125,0.0925925925925926,0.12962962962963,0.113207547169811,0.111111111111111,0.117647058823529,0.137254901960784,0.113207547169811,0.115384615384615
"KRT85",0.666666666666667,0.833333333333333,0.714285714285714,0.833333333333333,1,1,0.857142857142857,1,0.907407407407407,0.888888888888889,0.905660377358491,0.888888888888889,0.862745098039216,0.862745098039216,0.886792452830189,0.865384615384615
"KRT17",0,0,0.142857142857143,0,0,0.111111111111111,0.142857142857143,0,0.0555555555555556,0.0555555555555556,0.0377358490566038,0.0555555555555556,0.0588235294117647,0.0392156862745098,0.0377358490566038,0.0576923076923077
"KRT33B",1,1,1,0.833333333333333,0.777777777777778,0.444444444444444,0.857142857142857,0.25,0.685185185185185,0.685185185185185,0.679245283018868,0.703703703703704,0.705882352941177,0.764705882352941,0.69811320754717,0.788461538461538
"KRT81",0.166666666666667,0.166666666666667,0.142857142857143,0,0.222222222222222,0,0.142857142857143,0.125,0.111111111111111,0.111111111111111,0.113207547169811,0.12962962962963,0.0980392156862745,0.137254901960784,0.113207547169811,0.115384615384615
"KRT31",0.666666666666667,0,0.428571428571429,0.333333333333333,0.444444444444444,0.555555555555556,0.571428571428571,0.25,0.407407407407407,0.481481481481481,0.433962264150943,0.444444444444444,0.431372549019608,0.411764705882353,0.415094339622642,0.461538461538462
"CLEC3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KRT24",0.166666666666667,0,0.142857142857143,0,0,0.111111111111111,0,0,0.037037037037037,0.0555555555555556,0.0377358490566038,0.0555555555555556,0.0588235294117647,0.0392156862745098,0.0566037735849057,0.0576923076923077
"KRT7",0.166666666666667,1,0.571428571428571,0.833333333333333,0.666666666666667,0.222222222222222,0.142857142857143,0.625,0.537037037037037,0.444444444444444,0.490566037735849,0.462962962962963,0.470588235294118,0.549019607843137,0.547169811320755,0.480769230769231
"KRT80",0,0.166666666666667,0.285714285714286,0,0.333333333333333,0,0.142857142857143,0,0.12962962962963,0.111111111111111,0.0943396226415094,0.12962962962963,0.0784313725490196,0.137254901960784,0.113207547169811,0.134615384615385
"KRT34",0.166666666666667,0.5,0,0.166666666666667,0.222222222222222,0.111111111111111,0,0.125,0.148148148148148,0.111111111111111,0.169811320754717,0.148148148148148,0.137254901960784,0.156862745098039,0.169811320754717,0.153846153846154
"KRT222",0.333333333333333,0.5,0.571428571428571,0.666666666666667,0.222222222222222,0.444444444444444,0.714285714285714,0.5,0.518518518518518,0.5,0.490566037735849,0.481481481481481,0.549019607843137,0.509803921568627,0.471698113207547,0.5
"KRT12",1,0.833333333333333,1,1,1,1,1,0.625,0.925925925925926,0.944444444444444,0.924528301886792,0.925925925925926,0.92156862745098,0.92156862745098,0.924528301886792,0.980769230769231
"KRTAP4-6",1,1,0.714285714285714,0.833333333333333,0.888888888888889,1,1,1,0.925925925925926,0.925925925925926,0.962264150943396,0.944444444444444,0.941176470588235,0.92156862745098,0.924528301886792,0.923076923076923
"KRTAP2-2",0.833333333333333,1,0.714285714285714,1,0.888888888888889,1,0.714285714285714,0.75,0.87037037037037,0.851851851851852,0.886792452830189,0.851851851851852,0.862745098039216,0.843137254901961,0.886792452830189,0.884615384615385
"KRT23",0,0.166666666666667,0.428571428571429,0,0.111111111111111,0.555555555555556,0.142857142857143,0,0.203703703703704,0.185185185185185,0.150943396226415,0.203703703703704,0.196078431372549,0.117647058823529,0.188679245283019,0.211538461538462
"CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C11orf98",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SMIM22",0.666666666666667,0.833333333333333,0.428571428571429,1,0.888888888888889,1,0.571428571428571,0.875,0.796296296296296,0.777777777777778,0.830188679245283,0.759259259259259,0.764705882352941,0.745098039215686,0.811320754716981,0.769230769230769
"DSE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGPS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KIF2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGK1",0.666666666666667,1,0.428571428571429,0.666666666666667,0.444444444444444,0.666666666666667,1,0.875,0.703703703703704,0.666666666666667,0.735849056603774,0.703703703703704,0.745098039215686,0.705882352941177,0.660377358490566,0.673076923076923
"DDX39A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDLIM1",0,0.166666666666667,0,0.166666666666667,0.111111111111111,0,0,0,0.0555555555555556,0.037037037037037,0.0566037735849057,0.037037037037037,0.0392156862745098,0.0588235294117647,0.0566037735849057,0.0576923076923077
"ACOT7",0.666666666666667,0.666666666666667,1,1,0.222222222222222,0.666666666666667,1,1,0.759259259259259,0.759259259259259,0.716981132075472,0.722222222222222,0.843137254901961,0.764705882352941,0.716981132075472,0.711538461538462
"MYO1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYO1F",0.5,0.333333333333333,0,0.666666666666667,0.222222222222222,0.111111111111111,0.285714285714286,0.5,0.296296296296296,0.314814814814815,0.358490566037736,0.277777777777778,0.333333333333333,0.352941176470588,0.320754716981132,0.288461538461538
"SP23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HAX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTPBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGALS9",0.666666666666667,0.833333333333333,0.285714285714286,0.333333333333333,0.666666666666667,0.444444444444444,0.571428571428571,0.625,0.555555555555556,0.537037037037037,0.60377358490566,0.592592592592593,0.549019607843137,0.588235294117647,0.566037735849057,0.557692307692308
"STXBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AP4M1",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"ARVCF",0.166666666666667,0.166666666666667,0.142857142857143,0,0.222222222222222,0.111111111111111,0,0,0.0925925925925926,0.0925925925925926,0.0943396226415094,0.111111111111111,0.0784313725490196,0.0980392156862745,0.113207547169811,0.115384615384615
"SMAP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAB27B",0.333333333333333,1,1,1,0.888888888888889,0.666666666666667,1,1,0.925925925925926,0.851851851851852,0.849056603773585,0.851851851851852,0.862745098039216,0.901960784313726,0.849056603773585,0.846153846153846
"AP3B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SULT2B1",0,0.166666666666667,0.142857142857143,0.333333333333333,0.111111111111111,0.111111111111111,0,0.25,0.148148148148148,0.12962962962963,0.132075471698113,0.111111111111111,0.137254901960784,0.137254901960784,0.150943396226415,0.115384615384615
"APBB1",0.5,0.333333333333333,0.285714285714286,0.5,0.222222222222222,0.444444444444444,0.285714285714286,0.125,0.296296296296296,0.314814814814815,0.320754716981132,0.296296296296296,0.333333333333333,0.294117647058824,0.320754716981132,0.346153846153846
"LGALS8",0.333333333333333,0.166666666666667,0.142857142857143,0,0.333333333333333,0,0.428571428571429,0.25,0.185185185185185,0.203703703703704,0.207547169811321,0.222222222222222,0.176470588235294,0.235294117647059,0.169811320754717,0.192307692307692
"NDUFS8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNFRSF10A",1,0.833333333333333,0.428571428571429,0.666666666666667,0.888888888888889,0.555555555555556,0.714285714285714,0.875,0.703703703703704,0.722222222222222,0.773584905660377,0.740740740740741,0.705882352941177,0.764705882352941,0.735849056603774,0.711538461538462
"NFKBIE",0,0,0,0.166666666666667,0.111111111111111,0,0,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.0185185185185185,0.0196078431372549,0.0392156862745098,0.0377358490566038,0.0384615384615385
"PSMD11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSMD12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSMD9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATOX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CBX4",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"PGRMC1",0.166666666666667,0,0.142857142857143,0.166666666666667,0,0.222222222222222,0,0,0.0740740740740741,0.0925925925925926,0.0754716981132075,0.0740740740740741,0.0980392156862745,0.0588235294117647,0.0943396226415094,0.0961538461538462
"SUPT5H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAF4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DFFA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFXAP",0,0,0.142857142857143,0.166666666666667,0.222222222222222,0.333333333333333,0.142857142857143,0.25,0.185185185185185,0.185185185185185,0.169811320754717,0.166666666666667,0.156862745098039,0.137254901960784,0.169811320754717,0.153846153846154
"HIP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLIC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF3F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WWP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDC7",0.166666666666667,0.333333333333333,0,0,0.111111111111111,0.222222222222222,0.142857142857143,0.5,0.185185185185185,0.166666666666667,0.207547169811321,0.203703703703704,0.196078431372549,0.176470588235294,0.188679245283019,0.134615384615385
"PIK3CD",0,0,0.428571428571429,0.166666666666667,0,0.333333333333333,0.142857142857143,0,0.148148148148148,0.148148148148148,0.0943396226415094,0.12962962962963,0.156862745098039,0.0980392156862745,0.132075471698113,0.153846153846154
"PDHX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MATN2",0.166666666666667,0,0.285714285714286,0.333333333333333,0.111111111111111,0,0.142857142857143,0,0.12962962962963,0.148148148148148,0.113207547169811,0.111111111111111,0.137254901960784,0.156862745098039,0.132075471698113,0.153846153846154
"FOXE1",0.666666666666667,0.5,0.714285714285714,0.666666666666667,0.666666666666667,0.666666666666667,0.571428571428571,0.625,0.62962962962963,0.648148148148148,0.622641509433962,0.62962962962963,0.627450980392157,0.627450980392157,0.641509433962264,0.634615384615385
"QSOX1",0.333333333333333,0.166666666666667,0.142857142857143,0.666666666666667,0.444444444444444,0.666666666666667,0.571428571428571,0.375,0.444444444444444,0.462962962962963,0.471698113207547,0.407407407407407,0.431372549019608,0.392156862745098,0.415094339622642,0.442307692307692
"DCTN6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC33A1",0.166666666666667,0.166666666666667,0.428571428571429,0.333333333333333,0.222222222222222,0.333333333333333,0.285714285714286,0.625,0.333333333333333,0.333333333333333,0.30188679245283,0.314814814814815,0.333333333333333,0.313725490196078,0.320754716981132,0.269230769230769
"WASL",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"IPO5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POLRMT",0,0.5,0,0,0.111111111111111,0.111111111111111,0.285714285714286,0.5,0.203703703703704,0.148148148148148,0.207547169811321,0.203703703703704,0.196078431372549,0.196078431372549,0.169811320754717,0.134615384615385
"EEF2K",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"SAP18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EML1",0,0,0.142857142857143,0.333333333333333,0.222222222222222,0.111111111111111,0.142857142857143,0,0.148148148148148,0.148148148148148,0.132075471698113,0.111111111111111,0.117647058823529,0.137254901960784,0.132075471698113,0.153846153846154
"IGF2BP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DNM1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIK3C2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LST1",1,1,1,0.833333333333333,1,1,1,1,0.981481481481482,0.981481481481482,0.981132075471698,1,0.980392156862745,0.980392156862745,0.981132075471698,0.980769230769231
"IFRD1",0,0,0.285714285714286,0,0.333333333333333,0,0,0,0.0925925925925926,0.0925925925925926,0.0566037735849057,0.0925925925925926,0.0392156862745098,0.0980392156862745,0.0943396226415094,0.0961538461538462
"PIK3R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOLIM4",0,0,0,0.166666666666667,0,0,0.142857142857143,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.0185185185185185,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"MANBA",0.166666666666667,0.5,0.142857142857143,0.333333333333333,0.222222222222222,0.333333333333333,0.285714285714286,0,0.240740740740741,0.203703703703704,0.245283018867925,0.222222222222222,0.235294117647059,0.215686274509804,0.226415094339623,0.269230769230769
"TRAF5",0.166666666666667,0.333333333333333,0.142857142857143,0.166666666666667,0.444444444444444,0.555555555555556,0.428571428571429,0.625,0.425925925925926,0.407407407407407,0.433962264150943,0.425925925925926,0.392156862745098,0.372549019607843,0.39622641509434,0.365384615384615
"AGRN",0,0,0.142857142857143,0.5,0,0,0,0,0.0740740740740741,0.0740740740740741,0.0566037735849057,0.0185185185185185,0.0784313725490196,0.0784313725490196,0.0754716981132075,0.0769230769230769
"PLOD2",0,0,0.285714285714286,0.166666666666667,0,0,0.142857142857143,0,0.0740740740740741,0.0740740740740741,0.0377358490566038,0.0555555555555556,0.0784313725490196,0.0784313725490196,0.0566037735849057,0.0769230769230769
"MEIS1",0.5,0,0.428571428571429,0.666666666666667,0.111111111111111,0.444444444444444,0,0.375,0.296296296296296,0.351851851851852,0.30188679245283,0.277777777777778,0.352941176470588,0.294117647058824,0.358490566037736,0.307692307692308
"EXOC5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELL2",0.166666666666667,0,0.285714285714286,0.333333333333333,0.444444444444444,0.111111111111111,0.571428571428571,0.25,0.296296296296296,0.314814814814815,0.283018867924528,0.277777777777778,0.254901960784314,0.313725490196078,0.245283018867925,0.288461538461538
"HMGN4",0,0,0,0,0,0,0,0.125,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0
"NDUFA4",0,0.166666666666667,0,0,0,0.111111111111111,0,0.125,0.0555555555555556,0.037037037037037,0.0566037735849057,0.0555555555555556,0.0588235294117647,0.0392156862745098,0.0566037735849057,0.0384615384615385
"PSMD14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BIN1",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"KP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STK25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USP9Y",0.166666666666667,0,0.142857142857143,0.166666666666667,0,0.111111111111111,0.142857142857143,0,0.0740740740740741,0.0925925925925926,0.0754716981132075,0.0740740740740741,0.0980392156862745,0.0784313725490196,0.0754716981132075,0.0961538461538462
"BCL9",0.166666666666667,0,0,0,0,0,0,0,0,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"LAD1",0.333333333333333,0.166666666666667,0,0.333333333333333,0.111111111111111,0.222222222222222,0.142857142857143,0.375,0.185185185185185,0.203703703703704,0.226415094339623,0.185185185185185,0.215686274509804,0.196078431372549,0.207547169811321,0.173076923076923
"KRIT1",0.333333333333333,0.5,0.142857142857143,0.166666666666667,0,0,0.428571428571429,0,0.148148148148148,0.12962962962963,0.169811320754717,0.166666666666667,0.196078431372549,0.196078431372549,0.132075471698113,0.192307692307692
"CHL1",0.5,0.666666666666667,0.571428571428571,0.666666666666667,0.333333333333333,0.666666666666667,0.857142857142857,0.875,0.648148148148148,0.62962962962963,0.641509433962264,0.62962962962963,0.686274509803922,0.627450980392157,0.60377358490566,0.596153846153846
"VWA5A",0.166666666666667,0,0.142857142857143,0,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.111111111111111,0.12962962962963,0.113207547169811,0.12962962962963,0.117647058823529,0.0980392156862745,0.113207547169811,0.115384615384615
"PES1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAC1A",0.333333333333333,0,0,0.666666666666667,0,0.222222222222222,0,0.125,0.12962962962963,0.166666666666667,0.169811320754717,0.0925925925925926,0.176470588235294,0.137254901960784,0.169811320754717,0.153846153846154
"EBAG9",0.833333333333333,1,0.571428571428571,0.833333333333333,0.888888888888889,0.666666666666667,1,1,0.851851851851852,0.833333333333333,0.886792452830189,0.851851851851852,0.843137254901961,0.882352941176471,0.830188679245283,0.826923076923077
"SDCBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PITPNM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPHOSPH10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOP56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DDX3X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSET2",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"PODXL",0,0,0,0.5,0.666666666666667,0.222222222222222,0,0.25,0.240740740740741,0.240740740740741,0.245283018867925,0.185185185185185,0.137254901960784,0.215686274509804,0.245283018867925,0.211538461538462
"CYR61",0,0,0,0.333333333333333,0,0,0,0,0.037037037037037,0.037037037037037,0.0377358490566038,0,0.0392156862745098,0.0392156862745098,0.0377358490566038,0.0384615384615385
"PIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PEX7",0,0.166666666666667,0.428571428571429,0,0.111111111111111,0.222222222222222,0.285714285714286,0.5,0.240740740740741,0.222222222222222,0.188679245283019,0.240740740740741,0.235294117647059,0.215686274509804,0.207547169811321,0.173076923076923
"KP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRIM38",0.333333333333333,0,0.285714285714286,0,0,0.333333333333333,0,0,0.0925925925925926,0.12962962962963,0.0943396226415094,0.12962962962963,0.137254901960784,0.0784313725490196,0.132075471698113,0.134615384615385
"NFIB",0,0,0.285714285714286,0.333333333333333,0,0,0.142857142857143,0,0.0925925925925926,0.0925925925925926,0.0566037735849057,0.0555555555555556,0.0980392156862745,0.0980392156862745,0.0754716981132075,0.0961538461538462
